city,state,country,greenspacearea_km2,adjusted_obesity_rate,adjusted_smoking_rate,adjusted_exercising_rate,adjusted_chronic_rate,adjusted_life_expectancy,population_city,population_state
Decatur,Alabama,United States,100.0,0.4312853677462597,0.18242357591356156,0.5168667984217578,0.2533660776577244,0.8242843059797967,57525.0,5108468
Lenexa,Kansas,United States,125.78,0.6980482196163571,0.2952528884091594,0.9561500823316487,0.3382698655283747,1.4938622963218398,57497.0,2940546
Bartlett,Tennessee,United States,203.19,0.3137605207837969,0.1548638046027995,0.38473976456008,0.1839007679658244,0.5952577489420106,57481.0,7126489
Lake Havasu City,Arizona,United States,1.12,0.2559645738375185,0.1009980697973341,0.41632792130198787,0.12952424218284067,0.588255933247068,57294.0,7431344
Madison,Alabama,United States,60.77,0.4271018434489557,0.18065404344316144,0.5118531230889574,0.25090839367105755,0.816288640743174,56967.0,5108468
Brookhaven,Georgia,United States,105.39,0.19070928542861618,0.06597510414827804,0.25307637606878525,0.08968490720156544,0.3896654588757671,56848.0,11029227
Highland,California,United States,50.49,0.04095375326384243,0.014428546523560144,0.07986710600920159,0.0211327196557194,0.1151368864001264,56789.0,38965193
Severn,Maryland,United States,189.06,0.30318202183632287,0.08949348837337241,0.4721238111125871,0.1433722211695864,0.7013367252117347,56438.0,6180253
Albany,Oregon,United States,0.4,0.41129363498196936,0.17037406238735303,0.756034901843879,0.231602241057808,1.048865321572142,56348.0,4233358
National City,California,United States,10.78,0.040633559802975956,0.014315738151226404,0.07924267178658656,0.02096749527199827,0.11423669837847333,56345.0,38965193
Lacey,Washington,United States,8.29,0.2282816451807784,0.07273326865381267,0.42271711583948557,0.11378075690398419,0.570344047265541,56263.0,7812880
Arcadia,California,United States,56.51,0.040515290146259514,0.014274070193877907,0.07901202491156659,0.02090646644557875,0.11390419649660147,56181.0,38965193
DeSoto,Texas,United States,79.5,0.06503594479823675,0.021983981340249044,0.09050072318402523,0.03041117418734451,0.14014788104408765,55882.0,30503301
Smyrna,Georgia,United States,180.83,0.18740488340660683,0.06483195966498831,0.24869134527741607,0.08813094516959347,0.3829137617713371,55863.0,11029227
Union,New York,United States,48.47,0.08578043898754172,0.03277325742048936,0.14448731749728788,0.04474262100014634,0.2214332262236542,55775.0,19571216
Apple Valley,Minnesota,United States,3.13,0.32554654434581204,0.12983106232838934,0.5619553444064613,0.14242661315129276,0.7663908231474325,55594.0,5737915
Tinley Park,Illinois,United States,11.22,0.14789780049529513,0.05667939659699933,0.22140389295702864,0.06907801460259294,0.340076379581996,55571.0,12549689
Sarasota,Florida,United States,71.85,0.07757613797982428,0.029459292903730734,0.13330330038938157,0.040506527742629764,0.19025793333659433,55508.0,22610726
Chicopee,Massachusetts,United States,137.77,0.21538483951564535,0.08472859495652225,0.42285111875498027,0.12669696442096787,0.6255662618285288,55441.0,7001399
Herriman,Utah,United States,12.06,0.5032167804750165,0.11164616672918373,0.9044957565451262,0.24918129965643904,1.2717954644802667,55301.0,3417734
Casa Grande,Arizona,United States,8.67,0.24654695032284876,0.0972820797960638,0.40101009992270575,0.12475869775373069,0.5666124189648601,55186.0,7431344
Apopka,Florida,United States,183.44,0.07694443778585439,0.029219406754121918,0.13221781556240167,0.04017668428691764,0.18870866862037072,55056.0,22610726
Southaven,Mississippi,United States,151.18,0.7377873177103708,0.33807469495082815,0.7433907656929811,0.4071838867363565,1.3429596998322952,54908.0,2939690
Diamond Bar,California,United States,64.44,0.03932754548399132,0.013855612110018293,0.07669571147767701,0.020293573292451034,0.11056498552438838,54534.0,38965193
Bentonville,Arkansas,United States,233.89,0.6645907139215551,0.3536191231828595,0.8316268826611972,0.3980436361455303,1.311411622658042,54513.0,3067732
Plainfield,New Jersey,United States,76.52,0.17025560979894072,0.06260257817349366,0.2988797118724404,0.07839949042287991,0.45342988863979056,54358.0,9290841
Manhattan,Kansas,United States,12.22,0.6590768857212232,0.2787692149689207,0.9027691796013393,0.3193845972822734,1.410461458518248,54287.0,2940546
Rocky Mount,North Carolina,United States,226.67,0.17075977452244667,0.07461350851567318,0.2523839482677804,0.08913560077711292,0.38107973141226364,54260.0,10835491
Bristol,Pennsylvania,United States,201.32,0.13974899710168812,0.06527198667024954,0.21255236684927412,0.07740588162818055,0.32133901129969,54233.0,12961683
San Jacinto,California,United States,21.08,0.038997976989360736,0.013739500789845954,0.07605299427106649,0.020123511257855185,0.10963844064624549,54077.0,38965193
Millcreek,Pennsylvania,United States,9.22,0.1387363045369957,0.06479899253823751,0.2110121039065683,0.07684495909983295,0.31901042480363084,53840.0,12961683
Smyrna,Tennessee,United States,180.83,0.2934494110634283,0.1448387838667821,0.35983385366903675,0.17199605584180375,0.5567240754879437,53760.0,7126489
Beaumont,California,United States,151.75,0.03861360060503229,0.013604079928463334,0.07530339192725158,0.019925167571991753,0.10855780953016196,53544.0,38965193
Howell,New Jersey,United States,116.21,0.16750247905437193,0.061590258621366994,0.2940466557126134,0.07713172575012316,0.4460976675846675,53479.0,9290841
Kannapolis,North Carolina,United States,253.7,0.16778265055086108,0.07331265375976041,0.24798374157663922,0.08758155952508291,0.3744357685313937,53314.0,10835491
Texas City,Texas,United States,71.06,0.06177960870530046,0.02088324801305931,0.08596937098709415,0.028888493084732045,0.1331307060832531,53084.0,30503301
Novato,California,United States,111.13,0.03826095510421314,0.013479838275149826,0.07461567045234448,0.019743197473704288,0.10756638623604406,53055.0,38965193
Normal,Illinois,United States,29.99,0.14084237465964297,0.05397552082764761,0.21084187823299846,0.06578266600869552,0.32385312496588564,52920.0,12549689
Grand Island,Nebraska,United States,9.94,0.9424971656088139,0.36311505530537874,1.2895924390624849,0.3898146917248919,2.0745617497961715,52822.0,1978379
Elyria,Ohio,United States,29.3,0.1706201502044598,0.07926447922884353,0.21853709527500362,0.09090784905906914,0.33720990315999533,52780.0,11785935
Marana,Arizona,United States,7.84,0.2347347128594774,0.09262122706202269,0.38179742453047527,0.11878142096503676,0.5394656202162086,52542.0,7431344
Twin Falls,Idaho,United States,56.25,0.8840204690119641,0.33017631975145645,1.5230714104663958,0.4366848099938617,2.087566408751144,52315.0,1964726
Florissant,Missouri,United States,136.35,0.30646077987707215,0.14986268906076608,0.3797082739685702,0.14817883862188105,0.6322858398013219,52167.0,6196156
Cathedral City,California,United States,15.96,0.03747417342447143,0.013202644729618048,0.07308130618010797,0.01933720692721835,0.10535443774139654,51964.0,38965193
Hoffman Estates,Illinois,United States,42.33,0.13771254411165088,0.05277606480925543,0.20615650316115403,0.06432082898628005,0.31665638885553254,51744.0,12549689
Dunwoody,Georgia,United States,138.86,0.17262732918635187,0.059719724691494704,0.22908113143378048,0.08118150075250061,0.3527196239591406,51458.0,11029227
Palm Desert,California,United States,36.0,0.036988113981624576,0.013031399587832145,0.07213340377911126,0.01908639333571375,0.10398793610492317,51290.0,38965193
Troy,New York,United States,0.65,0.078848795087643,0.030124954933817092,0.13281175783865448,0.04112711238790681,0.20353991290065984,51268.0,19571216
Collierville,Tennessee,United States,183.41,0.2793118743325079,0.13786087370653347,0.34249810811466913,0.1637097875265085,0.529902733309488,51170.0,7126489
Enid,Oklahoma,United States,45.0,0.5028437347057988,0.2011374938823195,0.48398709465433126,0.25016475801613486,0.931518018542492,50961.0,4053824
Cuyahoga Falls,Ohio,United States,67.35,0.164594459412851,0.07646514256187566,0.21081915011409785,0.0876973103958235,0.3253008607293354,50916.0,11785935
Columbus,Indiana,United States,79.09,0.27961579079825577,0.1253450096681836,0.34562588464718086,0.14017873862299823,0.5562648358055486,50896.0,6862199
Summerville,South Carolina,United States,239.72,0.33113367221513507,0.15326758542529106,0.44939569800625473,0.16272854748858065,0.70767996233406,50839.0,5373555
Grapevine,Texas,United States,58.29,0.05907840925151019,0.01997016650755274,0.08221051878942545,0.027625397002114627,0.1273098114856487,50763.0,30503301
Milford city,Connecticut,United States,120.16,0.4285991060429462,0.14426701935432504,0.7521494115851703,0.22410410773487383,1.0981101279008818,50664.0,3617176
Draper,Utah,United States,18.46,0.4607580636761082,0.10222606557444201,0.8281792848712041,0.22815672606469667,1.1644882252392958,50635.0,3417734
Lakewood,Ohio,United States,13.59,0.16358910005867164,0.07599808585402855,0.2095314457444403,0.08716164648795366,0.3233138906671384,50605.0,11785935
Catalina Foothills,Arizona,United States,5.69,0.2259380806486687,0.08915026676197468,0.36748964924783456,0.11433011309932632,0.5192492636594404,50573.0,7431344
Delano,California,United States,120.05,0.03641695807845736,0.01283017384258818,0.07101954813877093,0.018791668759346323,0.10238219530954204,50498.0,38965193
Lincoln,California,United States,12.02,0.03615229366373215,0.012736929084375383,0.07050340543674453,0.018655098153883134,0.10163812097632881,50131.0,38965193
Murray,Utah,United States,13.82,0.4553529034149527,0.1010268499537998,0.818463900350349,0.22548021583891548,1.1508275951258933,50041.0,3417734
Mooresville,North Carolina,United States,240.4,0.15743195209151112,0.06878991455024973,0.23268534854581116,0.08217855563721109,0.3513364092130204,50025.0,10835491
Downers Grove,Illinois,United States,4.11,0.1330603810182069,0.05099319991116912,0.19919218715300438,0.06214796239173736,0.3059591994670147,49996.0,12549689
Jeffersonville,Indiana,United States,186.2,0.27343519183865117,0.12257439634146429,0.3379862052965821,0.13708024206234765,0.5439692145331256,49771.0,6862199
North Bethesda,Maryland,United States,126.99,0.26732426649847507,0.07890897023147758,0.41628507764973377,0.12641539108512223,0.6183886646711712,49763.0,6180253
Chesterfield,Missouri,United States,186.84,0.2916450134567302,0.14261761647059887,0.36135137656314653,0.14101517134171573,0.6017181458956165,49645.0,6196156
East Honolulu,Hawaii,United States,15.2,0.8931663017772508,0.362094446666453,1.9104792709829996,0.4448588916187851,2.7829544615221677,49491.0,1435138
Bedford,Texas,United States,66.9,0.057556147775612874,0.019455599248094493,0.08009221690465566,0.02691357895986405,0.12402944520660239,49455.0,30503301
Lawrence,Indiana,United States,105.96,0.27039708408339663,0.12121248596841915,0.33423087846913213,0.13555715886409006,0.537925233587659,49218.0,6862199
Ceres,California,United States,121.89,0.03546863735539563,0.012496067965068209,0.06917015398845837,0.018302321767019094,0.09971609790306954,49183.0,38965193
Biloxi,Mississippi,United States,108.66,0.660297344277798,0.30256663117539606,0.6653122608166167,0.36441726848749356,1.2019083304702196,49141.0,2939690
El Dorado Hills,California,United States,62.85,0.03539580055461294,0.01247040660109139,0.06902810926664728,0.018264736940992437,0.09951132540264845,49082.0,38965193
Burleson,Texas,United States,64.57,0.056991700668724346,0.019264800226047665,0.0793067609305629,0.026649640312699275,0.12281310144105387,48970.0,30503301
Barnstable,Massachusetts,United States,70.07,0.19005892965105972,0.0747658289436154,0.3731303986531834,0.11179937038297631,0.5520093912659455,48922.0,7001399
Dublin,Ohio,United States,68.59,0.15805477461058456,0.07342702127578338,0.202442860918544,0.08421291140668942,0.3123759718681632,48893.0,11785935
Washington,New Jersey,United States,73.15,0.1529412676419713,0.05623613621199631,0.2684847921323681,0.0704265631066122,0.40731780901212283,48830.0,9290841
Poway,California,United States,22.46,0.03514700158164236,0.012382751446913146,0.06854290699907478,0.01813635312931723,0.09881185498041803,48737.0,38965193
Cedar Hill,Texas,United States,90.22,0.05671587806185305,0.01917156441527427,0.0789229401762124,0.026520664107796073,0.12221872314737346,48733.0,30503301
Everett,Massachusetts,United States,0.44,0.18913819937986678,0.07440362990310936,0.37132278848841493,0.11125776434109812,0.549335211434172,48685.0,7001399
Stillwater,Oklahoma,United States,131.39,0.4799813706761813,0.19199254827047252,0.4619820692758245,0.23879073191140018,0.8891654891776258,48644.0,4053824
Titusville,Florida,United States,147.58,0.06791475868576712,0.025790414690797635,0.1167016264758593,0.03546182019984675,0.16656309487806806,48595.0,22610726
Kyle,Texas,United States,24.34,0.056426089753368006,0.01907360780395538,0.07851968545961632,0.026385157462138282,0.12159424975021556,48484.0,30503301
Leesburg,Virginia,United States,140.54,0.1957350977512071,0.0683960710892002,0.2769206780684691,0.10064787696866047,0.4315069200424338,48465.0,8715698
Middletown,Connecticut,United States,157.89,0.40734849506908155,0.13711403592194576,0.7148566727192706,0.21299267716030407,1.04366411808549,48152.0,3617176
Tuckahoe,Virginia,United States,225.05,0.19405500282364074,0.06780899246394265,0.274543725585719,0.09978396452011072,0.4278030744066625,48049.0,8715698
Wake Forest,North Carolina,United States,261.51,0.15120705651455943,0.0660699455151594,0.22348491637342507,0.07892919665569378,0.33744448682574696,48047.0,10835491
Roswell,New Mexico,United States,205.76,0.7360742272761024,0.3521342753944317,1.2290622128283069,0.3748526157424596,1.6925163559280751,48035.0,2114371
Monroe,New Jersey,United States,225.5,0.15037919602757166,0.055294068642440436,0.2639871357743038,0.06924677755221513,0.40049442241019945,48012.0,9290841
Glenview,Illinois,United States,15.01,0.1274713978967925,0.04885131416404024,0.19082544595328219,0.05953753913742404,0.2931078849842414,47896.0,12549689
Rockwall,Texas,United States,65.59,0.05569870946098588,0.018827732775544524,0.07750749992599162,0.02604503033950326,0.12002679644409633,47859.0,30503301
Hilo,Hawaii,United States,56.26,0.859526609984545,0.34845673377751823,1.838524100121382,0.4281039872123796,2.6781388967472117,47627.0,1435138
San Luis Obispo,California,United States,101.84,0.03427584459802368,0.012075831370833965,0.06684399587087891,0.017686823724958837,0.09636269477736194,47529.0,38965193
Egg Harbor,New Jersey,United States,126.79,0.1487379667782497,0.05469059259543888,0.26110599649358784,0.06849102250269916,0.39612345104173025,47488.0,9290841
Roseville,Michigan,United States,42.47,0.16318415950327486,0.07567961020441732,0.24501273803680107,0.09081553224530078,0.3594781484709823,47476.0,10037261
Newark,California,United States,20.86,0.03423329636786349,0.012060841069104931,0.06676101925120709,0.017664868232527425,0.09624307519790803,47470.0,38965193
Mentor,Ohio,United States,1.21,0.1529116018372747,0.07103767329448193,0.1958552800435434,0.08147258575581827,0.30221111859177907,47302.0,11785935
Ocoee,Florida,United States,118.83,0.06609093401069917,0.02509782304203766,0.11356764926522041,0.03450950668280178,0.16209010714649322,47290.0,22610726
Evesham,New Jersey,United States,223.22,0.1478359171145002,0.05435891110395711,0.25952246956067526,0.06807564568159116,0.3937210850987548,47200.0,9290841
