city,lat,lng
White Meadow Lake,40.9241,-74.5107
Washington Terrace,41.1683,-111.9783
Mount Pleasant,40.9625,-91.5452
Shawano,44.7748,-88.5843
Cape St. Claire,39.0433,-76.4471
Waseca,44.0827,-93.5029
O'Hara,40.5092,-79.8949
Palm Beach,26.6945,-80.0408
Freetown,41.7714,-71.0157
Aliquippa,40.6155,-80.2547
Panthersville,33.7059,-84.2763
Blackstone,42.0399,-71.5313
Richmond Heights,38.6309,-90.3332
Conshohocken,40.0772,-75.3034
Salisbury,42.8465,-70.8616
Maidencreek,40.4618,-75.8927
Grants,35.1538,-107.8335
Ahuimanu,21.4379,-157.8404
Willowbrook,41.7641,-87.9454
Ivins,37.1742,-113.6809
Rockingham,34.9386,-79.7608
Tuskegee,32.4409,-85.7131
Woodbury,40.8176,-73.4703
West Manheim,39.7458,-76.9431
Waterford,37.6429,-120.7553
Micco,27.8683,-80.51
Flanders,40.8412,-74.7102
Incline Village,39.2639,-119.9455
Springs,41.0212,-72.1584
Chesterfield,40.1166,-74.6459
Seven Corners,38.8658,-77.1445
Audubon,40.1304,-75.428
Helotes,29.5687,-98.696
Des Peres,38.5973,-90.448
Oakland,35.2256,-89.5372
Forestdale,33.5737,-86.9
Delta,38.756,-108.0772
Smithville,39.4929,-74.4801
North Codorus,39.8646,-76.8189
West Athens,33.9235,-118.3033
Perkasie,40.372,-75.292
Elsmere,38.9948,-84.6017
Crawford,41.5685,-74.3169
Marlboro Village,38.8307,-76.7699
Middlebury,44.0043,-73.1218
Temperance,41.7653,-83.5755
Sunset Hills,38.531,-90.4087
East Grand Forks,47.9286,-97.0138
Miramar Beach,30.3854,-86.3442
Tiburon,37.8854,-122.4637
Stillwater,42.9701,-73.6885
Hawthorn Woods,42.2313,-88.0624
Fairless Hills,40.1783,-74.8524
Dallas,41.3608,-75.9656
Weare,43.0813,-71.7219
Cresskill,40.9405,-73.9596
McFarland,43.0203,-89.2828
Westampton,40.0168,-74.8213
Rutland,42.3848,-71.9673
Cameron,39.7444,-94.2329
Benton Harbor,42.1159,-86.4488
Orosi,36.5433,-119.2914
Park Ridge,41.0352,-74.0423
McCordsville,39.8966,-85.9208
Springfield,43.2907,-72.4809
Riverside,41.0318,-73.5827
Chillicothe,39.7953,-93.5499
Huntertown,41.2185,-85.1705
August,37.9797,-121.2625
Mendon,42.9859,-77.5479
Lynwood,41.5235,-87.551
New Scotland,42.6047,-73.9413
Absecon,39.4229,-74.4944
Beecher,43.0903,-83.7039
Little Falls,45.9862,-94.3586
Midland,47.1734,-122.412
Hooper,41.1599,-112.2871
Commerce,33.2421,-95.8992
Newark,43.0418,-77.093
Cedar Hills,45.5047,-122.8053
Townsend,42.6671,-71.7115
Valley Cottage,41.1162,-73.9433
Economy,40.6411,-80.1841
Harrodsburg,37.7654,-84.8474
Country Club Estates,31.2113,-81.4622
Roxborough Park,39.4492,-105.0746
Toccoa,34.581,-83.3263
Northwest Harborcreek,42.1494,-79.9945
Bemiss,30.9318,-83.2386
Orange Park,30.1706,-81.7041
Harahan,29.9374,-90.2031
Sanger,33.3715,-97.1678
Old Orchard Beach,43.5239,-70.3904
Travis Ranch,32.8015,-96.4775
Breinigsville,40.5394,-75.6347
Lapeer,43.0447,-83.3253
North Merritt Island,28.4585,-80.7162
Highland Park,42.4052,-83.0977
Tuscumbia,34.7204,-87.7035
Booneville,34.6643,-88.5684
Douglas,42.0524,-71.7515
Westwood,42.3031,-85.6286
Bala Cynwyd,40.0116,-75.2283
Gretna,41.1314,-96.245
Hampstead,42.8821,-71.171
Craig,40.5171,-107.5554
Blacklick Estates,39.9049,-82.8655
Derby,39.84,-104.9172
Rio del Mar,36.9607,-121.8807
Seneca Falls,42.9136,-76.7904
Lago Vista,30.4519,-97.9908
Lake Park,26.7998,-80.0681
Glens Falls North,43.335,-73.6832
Olney,38.7285,-88.0839
Harleysville,40.2792,-75.3873
Rice Lake,45.4864,-91.7447
East Nottingham,39.7621,-75.9705
Yarmouth,43.7978,-70.1719
Pulaski,37.0528,-80.7624
Brooksville,28.5404,-82.3903
Lopatcong,40.7091,-75.1551
Leisure World,39.1023,-77.0689
Saline,42.174,-83.778
Fitzgerald,31.7134,-83.2514
Evergreen,39.6349,-105.3356
Perkiomen,40.2316,-75.4644
Fort Irwin,35.2477,-116.6834
Cloverdale,38.7962,-123.0152
Plainedge,40.7241,-73.477
Park Forest Village,40.7996,-77.9084
Sheffield Lake,41.4883,-82.0979
Oak Grove,45.3409,-93.3264
Bloomingdale,36.5793,-82.5096
West Donegal,40.1297,-76.6226
Haledon,40.9363,-74.1887
Indian Harbour Beach,28.1529,-80.5976
Winslow,35.0243,-110.7095
Harwood Heights,41.9663,-87.8057
Bogota,40.8751,-74.0293
Ladue,38.6377,-90.3815
Beaver Falls,40.7619,-80.3226
West Caln,40.0237,-75.8866
Purcellville,39.1378,-77.711
Edgewater,38.9373,-76.5572
Edgewater Park,40.054,-74.9117
Hope,33.6682,-93.5895
Upper Leacock,40.0801,-76.1854
Village St. George,30.3598,-91.0672
Bayport,40.7461,-73.0546
Fair Lakes,38.853,-77.3885
Redlands,39.0886,-108.6582
Brownfield,33.1757,-102.273
Hernando,28.9451,-82.3781
Litchfield Beach,33.4773,-79.1181
Clinton,38.3716,-93.7679
Plymouth,43.7447,-87.966
St. Pete Beach,27.7235,-82.7387
Rock Falls,41.7724,-89.6928
Sandpoint,48.2822,-116.5614
Orting,47.0967,-122.2112
Caldwell,40.8389,-74.2776
Crozet,38.0645,-78.6961
Whippany,40.8233,-74.4184
Napoleon,41.3977,-84.1244
North Londonderry,40.3227,-76.5867
Mansfield,40.0853,-74.7149
Edgemere,39.2273,-76.459
Pomona,39.4688,-74.5502
Kulpsville,40.244,-75.3407
Thief River Falls,48.1108,-96.1778
Pearsall,28.8915,-99.0975
Cumberland Hill,41.9736,-71.4605
Greenville,43.1797,-85.2534
Collingdale,39.9151,-75.2776
Woodmoor,39.1063,-104.8456
Collier,40.3991,-80.1322
East York,39.9687,-76.6755
Poteau,35.0282,-94.6346
Coffeyville,37.0519,-95.618
Andalusia,31.3102,-86.4781
Highland Park,32.8311,-96.8012
Dayton,30.0315,-94.9158
Seneca,34.6818,-82.96
Signal Mountain,35.1448,-85.3457
Cortez,37.3503,-108.5768
Maysville,38.6455,-83.7911
Sanatoga,40.2497,-75.5887
Gibsonville,36.0993,-79.5415
Pleasant Hill,38.8059,-94.2652
Fort Valley,32.552,-83.8817
Toppenish,46.3806,-120.3122
Summit,47.1694,-122.3628
Carbondale,41.5714,-75.5048
Upper Makefield,40.2941,-74.925
Oak Hills Place,30.369,-91.0887
Bainbridge,41.3855,-81.3478
Pitman,39.7335,-75.1306
Clayton,39.6627,-75.0782
North Haledon,40.9628,-74.1844
Pittsgrove,39.5404,-75.1291
London Grove,39.8327,-75.8155
Jeannette,40.3277,-79.6139
Glencoe,42.1347,-87.7641
Schuylkill,40.1086,-75.4982
Boonton,40.9047,-74.4048
Greenville,41.882,-71.5549
Clanton,32.8444,-86.6233
Bath,43.9346,-69.8346
Mahopac,41.3688,-73.7414
Meadow Lakes,61.638,-149.608
Presque Isle,46.6868,-67.9874
Bee Cave,30.3084,-97.9629
Chartiers,40.2505,-80.2495
Monmouth,40.914,-90.6425
Spring Valley Lake,34.4987,-117.2683
Wesley Chapel,34.9985,-80.6903
Perry Heights,40.7977,-81.468
Mascoutah,38.5192,-89.8045
Windsor,43.2405,-89.2948
Stony Brook University,40.9098,-73.1217
Brighton,40.7023,-80.3677
Lenox,43.1113,-75.7582
Summit View,47.1343,-122.3467
Marlborough,41.6337,-73.9904
Franklin,43.4499,-71.6691
Murillo,26.2642,-98.1233
Hoquiam,46.9863,-123.9022
Corona de Tucson,31.9503,-110.7835
Hollymead,38.1266,-78.4386
Jackson,39.9057,-76.8796
Ellicott,42.133,-79.236
Graham,33.1017,-98.5779
Port Jervis,41.3783,-74.691
Wyoming,39.2297,-84.4816
Aransas Pass,27.8876,-97.1136
South Londonderry,40.2424,-76.5432
Chanute,37.6695,-95.4621
Hamlin,43.3213,-77.9135
Blanchard,35.1524,-97.6602
Anthony,32.0131,-106.5984
Summit Park,40.7423,-111.5872
Dunn Loring,38.8945,-77.2315
Lake Villa,42.4184,-88.0836
Freeport,43.8556,-70.1009
Ogden,34.2656,-77.7966
Innsbrook,37.6552,-77.5775
Marcy,43.1731,-75.2662
Audubon,39.8906,-75.0722
Solebury,40.3676,-75.0032
Newstead,43.0196,-78.5223
Oxford,36.3155,-78.5848
Savoy,40.06,-88.2552
Cheviot,39.1577,-84.6139
Hillview,38.0562,-85.6847
Sangaree,33.0327,-80.1253
Tecumseh,42.0066,-83.945
River Road,44.0833,-123.132
Aberdeen,35.135,-79.4326
Olmsted Falls,41.3657,-81.9038
Bryan,41.4706,-84.5483
Wharton,29.3177,-96.1022
Heartland,32.6748,-96.4515
North Cornwall,40.3134,-76.4515
Baxter,46.3426,-94.2793
Fort Mitchell,39.046,-84.5562
Perryton,36.3928,-100.7976
Benner,40.8698,-77.8153
Clarendon Hills,41.7981,-87.9568
Fort Knox,37.8915,-85.9636
Park Hills,37.8211,-90.505
Village Green-Green Ridge,39.8639,-75.4257
Highland Heights,41.5518,-81.4691
Lihue,21.9721,-159.3564
Warrenton,38.8187,-91.1385
Gulf Hills,30.4367,-88.815
Guntersville,34.3671,-86.2637
Covington,35.566,-89.6482
Manteno,41.247,-87.8457
Long Hill,40.6838,-74.4878
East Donegal,40.0823,-76.5631
Smithfield,36.9755,-76.6152
Fort Riley,39.1064,-96.8117
Hamilton,40.9334,-75.2844
Mechanicstown,41.4472,-74.3914
Templeton,35.556,-120.7181
Corbin,36.9323,-84.1006
Carneys Point,39.6967,-75.4475
Socorro,34.0543,-106.9065
Skowhegan,44.7554,-69.6657
Kennedy,40.4768,-80.1028
Citrus Hills,28.887,-82.4312
Seffner,27.9981,-82.2735
Kennett,39.8374,-75.6808
Bryans Road,38.6145,-77.0851
Lancaster,34.7248,-80.7804
Monona,43.054,-89.3334
Kennedale,32.6434,-97.2172
Swissvale,40.4206,-79.8859
Eden Isle,30.2268,-89.8043
Othello,46.8221,-119.1653
Gering,41.8275,-103.6622
Gonzales,36.5055,-121.4427
Lamesa,32.7333,-101.9541
Millis,42.1693,-71.3626
Oak Island,33.9434,-78.1366
Kings Grant,34.2664,-77.8659
Paloma Creek South,33.21,-96.9325
Merrydale,30.4998,-91.1081
Independence,37.2119,-95.7327
Closter,40.9733,-73.9604
Arab,34.3309,-86.4991
Conewago,40.0658,-76.7932
Dunn,35.3114,-78.6129
West Long Branch,40.2883,-74.0185
Barton,42.0812,-76.4982
Milton,47.2524,-122.3153
Glenwood,41.541,-87.6118
Arizona City,32.7506,-111.6707
Perryville,37.7263,-89.8759
Folsom,39.8924,-75.3287
York,34.9967,-81.2341
Bushkill,40.7976,-75.3281
Montecito,34.4384,-119.6309
Montague,42.5549,-72.5177
Severance,40.5265,-104.865
Malverne,40.6746,-73.6721
Southampton,40.0249,-77.5459
Sallisaw,35.4606,-94.8072
Lewistown,40.5964,-77.573
Delavan,42.6282,-88.6323
Evergreen,48.2308,-114.27
Sutherlin,43.3882,-123.3242
Richland Hills,32.8095,-97.2273
Whitehouse,32.2222,-95.221
Altoona,44.8029,-91.4385
Old Forge,41.3704,-75.7409
West Earl,40.126,-76.1774
Montpelier,44.2659,-72.5717
